local_id_attribute	symbol	geneid
5826_206300_s_at	PTHLH	5744
5827_206301_at	TEC	7006
5828_206302_s_at	NA	NA
5829_206303_s_at	NUDT4	11163
5830_206304_at	MYBPH	4608
5831_206305_s_at	C8A	731
5832_206306_at	RYR3	6263
5833_206307_s_at	FOXD1	2297
5834_206308_at	TRDMT1	1787
5835_206309_at	LECT1	11061
5836_206310_at	SPINK2	6691
5837_206311_s_at	PLA2G1B	5319
5838_206312_at	GUCY2C	2984
5839_206313_at	HLA-DOA	3111
5840_206314_at	ZNF167	55888
5841_206315_at	CRLF1	9244
5842_206316_s_at	KNTC1	9735
5843_206317_s_at	ABCB8	11194
5844_206318_at	SPINLW1	57119
5845_206319_s_at	SPINLW1	57119
5846_206320_s_at	SMAD9	4093
5847_206321_at	RFX1	5989
5848_206322_at	SYN3	8224
5849_206323_x_at	OPHN1	4983
5850_206324_s_at	DAPK2	23604
5851_206325_at	SERPINA6	866
5852_206326_at	GRP	2922
5853_206327_s_at	CDH15	1013
5854_206328_at	CDH15	1013
5855_206329_at	EXTL1	2134
5856_206330_s_at	SHC3	53358
5857_206331_at	CALCRL	10203
5858_206332_s_at	IFI16	3428
5859_206333_at	MSI1	4440
5860_206334_at	LIPF	8513
5861_206335_at	GALNS	2588
5862_206336_at	CXCL6	6372
5863_206337_at	CCR7	1236
5864_206338_at	ELAVL3	1995
5865_206339_at	CARTPT	9607
5866_206340_at	NR1H4	9971
5867_206341_at	IL2RA	3559
5868_206342_x_at	IDS	3423
5869_206343_s_at	NRG1	3084
5870_206344_at	PON1	5444
5871_206345_s_at	PON1	5444
5872_206346_at	PRLR	5618
5873_206347_at	PDK3	5165
5874_206348_s_at	PDK3	5165
5875_206349_at	LGI1	9211
5876_206350_at	APCS	325
5877_206351_s_at	PEX10	5192
5878_206352_s_at	PEX10	5192
5879_206353_at	COX6A2	1339
5880_206354_at	SLCO1B3	28234
5881_206355_at	GNAL	2774
5882_206356_s_at	GNAL	2774
5883_206357_at	OPA3	80207
5884_206358_at	PRM1	5619
5885_206359_at	SOCS3	9021
5886_206360_s_at	SOCS3	9021
5887_206361_at	GPR44	11251
5888_206362_x_at	MAP3K10	4294
5889_206363_at	MAF	4094
5890_206364_at	KIF14	9928
5891_206365_at	XCL1	6375
5892_206366_x_at	XCL1	6375
5893_206367_at	REN	5972
5894_206368_at	CPLX2	10814
5895_206369_s_at	PIK3CG	5294
5896_206370_at	PIK3CG	5294
5897_206371_at	FOLR3	2352
5898_206372_at	MYF6	4618
5899_206373_at	ZIC1	7545
5900_206374_at	DUSP8	1850
5901_206375_s_at	HSPB3	8988
5902_206376_at	SLC6A15	55117
5903_206377_at	FOXF2	2295
5904_206378_at	SCGB2A2	4250
5905_206379_at	EYA3	2140
5906_206380_s_at	CFP	5199
5907_206381_at	SCN2A	6326
5908_206382_s_at	BDNF	627
5909_206383_s_at	G3BP2	9908
5910_206384_at	CACNG3	10368
5911_206385_s_at	ANK3	288
5912_206386_at	SERPINA7	6906
5913_206387_at	CDX2	1045
5914_206388_at	PDE3A	5139
5915_206389_s_at	PDE3A	5139
5916_206390_x_at	PF4	5196
5917_206391_at	RARRES1	5918
5918_206392_s_at	RARRES1	5918
5919_206393_at	TNNI2	7136
5920_206394_at	MYBPC2	4606
5921_206395_at	DGKG	1608
5922_206396_at	SLC1A1	6505
5923_206397_x_at	NA	NA
5924_206398_s_at	CD19	930
5925_206399_x_at	CACNA1A	773
5926_206400_at	NA	NA
5927_206401_s_at	MAPT	4137
5928_206402_s_at	NPFF	8620
5929_206403_at	ZNF536	9745
5930_206404_at	FGF9	2254
5931_206405_x_at	USP6	9098
5932_206406_at	SMCP	4184
5933_206407_s_at	CCL13	6357
5934_206408_at	LRRTM2	26045
5935_206409_at	TIAM1	7074
5936_206410_at	NR0B2	8431
5937_206411_s_at	ABL2	27
5938_206412_at	FER	2241
5939_206413_s_at	TCL1B	9623
5940_206414_s_at	ASAP2	8853
5941_206415_at	TLL1	7092
5942_206416_at	ZNF205	7755
5943_206417_at	CNGA1	1259
5944_206418_at	NOX1	27035
5945_206419_at	RORC	6097
5946_206420_at	IGSF6	10261
5947_206421_s_at	SERPINB7	8710
5948_206422_at	GCG	2641
5949_206423_at	ANGPTL7	10218
5950_206424_at	CYP26A1	1592
5951_206425_s_at	TRPC3	7222
5952_206426_at	MLANA	2315
5953_206427_s_at	MLANA	2315
5954_206428_s_at	ZNF143	7702
5955_206429_at	F2RL1	2150
5956_206430_at	CDX1	1044
5957_206431_x_at	TBC1D9B	23061
5958_206432_at	HAS2	3037
5959_206433_s_at	SPOCK3	50859
5960_206434_at	SPOCK3	50859
5961_206435_at	B4GALNT1	2583
5962_206436_at	MPPED1	758
5963_206437_at	S1PR4	8698
5964_206438_x_at	TCTN2	79867
5965_206439_at	EPYC	1833
5966_206440_at	LIN7A	8825
5967_206441_s_at	COMMD4	54939
5968_206442_at	SEMG1	6406
5969_206443_at	RORB	6096
5970_206444_at	PDE1B	5153
5971_206445_s_at	PRMT1	3276
5972_206446_s_at	NA	NA
5973_206447_at	NA	NA
5974_206448_at	ZNF365	22891
5975_206449_s_at	MASP1	5648
5976_206450_at	DBH	1621
5977_206451_at	TBCCD1	55171
5978_206452_x_at	PPP2R4	5524
5979_206453_s_at	NDRG2	57447
5980_206454_s_at	RHO	6010
5981_206455_s_at	RHO	6010
5982_206456_at	GABRA5	2558
5983_206457_s_at	DIO1	1733
5984_206458_s_at	WNT2B	7482
5985_206459_s_at	WNT2B	7482
5986_206460_at	AJAP1	55966
5987_206461_x_at	MT1H	4496
5988_206462_s_at	NTRK3	4916
5989_206463_s_at	DHRS2	10202
5990_206464_at	BMX	660
5991_206465_at	ACSBG1	23205
5992_206466_at	ACSBG1	23205
5993_206467_x_at	NA	NA
5994_206468_s_at	METTL13	51603
5995_206469_x_at	AKR7A3	22977
5996_206470_at	PLXNC1	10154
5997_206471_s_at	PLXNC1	10154
5998_206472_s_at	TLE3	7090
5999_206473_at	MBTPS2	51360
6000_206474_at	CDK17	5128
6001_206475_x_at	CSH1	1442
6002_206476_s_at	NOVA2	4858
6003_206477_s_at	NOVA2	4858
6004_206478_at	KIAA0125	9834
6005_206479_at	TRPM1	4308
6006_206480_at	LTC4S	4056
6007_206481_s_at	LDB2	9079
6008_206482_at	PTK6	5753
6009_206483_at	LRRC6	23639
6010_206484_s_at	XPNPEP2	7512
6011_206485_at	CD5	921
6012_206486_at	LAG3	3902
6013_206487_at	SUN1	23353
6014_206488_s_at	CD36	948
6015_206489_s_at	DLGAP1	9229
6016_206490_at	DLGAP1	9229
6017_206491_s_at	NAPA	8775
6018_206492_at	FHIT	2272
6019_206493_at	ITGA2B	3674
6020_206494_s_at	ITGA2B	3674
6021_206495_s_at	HINFP	25988
6022_206496_at	FMO3	2328
6023_206497_at	C7orf44	55744
6024_206498_at	OCA2	4948
6025_206499_s_at	NA	NA
6026_206500_s_at	C14orf106	55320
6027_206501_x_at	ETV1	2115
6028_206502_s_at	INSM1	3642
6029_206503_x_at	PML	5371
6030_206504_at	CYP24A1	1591
6031_206505_at	UGT2B4	7363
6032_206506_s_at	SUPT3H	8464
6033_206507_at	ZSCAN12	9753
6034_206508_at	CD70	970
6035_206509_at	PIP	5304
6036_206510_at	SIX2	10736
6037_206511_s_at	SIX2	10736
6038_206512_at	ZRSR1	7310
6039_206513_at	AIM2	9447
6040_206514_s_at	NA	NA
6041_206515_at	CYP4F3	4051
6042_206516_at	AMH	268
6043_206517_at	CDH16	1014
6044_206518_s_at	RGS9	8787
6045_206519_x_at	SIGLEC6	946
6046_206520_x_at	SIGLEC6	946
6047_206521_s_at	GTF2A1	2957
6048_206522_at	MGAM	8972
6049_206523_at	CYTH3	9265
6050_206524_at	T	6862
6051_206525_at	GABRR1	2569
6052_206526_at	RIBC2	26150
6053_206527_at	ABAT	18
6054_206528_at	TRPC6	7225
6055_206529_x_at	SLC26A4	5172
6056_206530_at	RAB30	27314
6057_206531_at	DPF1	8193
6058_206532_at	SMARCB1	6598
6059_206533_at	CHRNA5	1138
6060_206534_at	GRIN2A	2903
6061_206535_at	SLC2A2	6514
6062_206536_s_at	XIAP	331
6063_206537_at	XIAP	331
6064_206538_at	MRAS	22808
6065_206539_s_at	CYP4F12	66002
6066_206540_at	GLB1L	79411
6067_206541_at	KLKB1	3818
6068_206542_s_at	SMARCA2	6595
6069_206543_at	SMARCA2	6595
6070_206544_x_at	SMARCA2	6595
6071_206545_at	CD28	940
6072_206546_at	SYCP2	10388
6073_206547_s_at	PPEF1	5475
6074_206548_at	NA	NA
6075_206549_at	INSL4	3641
6076_206550_s_at	NUP155	9631
6077_206551_x_at	KLHL24	54800
6078_206552_s_at	TAC1	6863
6079_206553_at	OAS2	4939
6080_206554_x_at	SETMAR	6419
6081_206555_s_at	THUMPD1	55623
6082_206556_at	CLUL1	27098
6083_206557_at	ZNF702P	79986
6084_206558_at	SIM2	6493
6085_206559_x_at	EEF1A1	1915
6086_206560_s_at	MIA	8190
6087_206561_s_at	AKR1B10	57016
6088_206562_s_at	CSNK1A1	1452
6089_206563_s_at	OPRL1	4987
6090_206564_at	OPRL1	4987
6091_206565_x_at	SMA4	11039
6092_206566_at	SLC7A1	6541
6093_206567_s_at	PHF20	51230
6094_206568_at	TNP1	7141
6095_206569_at	IL24	11009
6096_206570_s_at	PSG11	5680
6097_206571_s_at	MAP4K4	9448
6098_206572_x_at	ZNF85	7639
6099_206573_at	KCNQ3	3786
6100_206574_s_at	PTP4A3	11156
6101_206575_at	CDKL5	6792
6102_206576_s_at	CEACAM1	634
6103_206577_at	VIP	7432
6104_206578_at	NKX2-5	1482
6105_206579_at	ZNF192	7745
6106_206580_s_at	EFEMP2	30008
6107_206581_at	BNC1	646
6108_206582_s_at	GPR56	9289
6109_206583_at	ZNF673	55634
6110_206584_at	LY96	23643
6111_206585_at	MKRN3	7681
6112_206586_at	CNR2	1269
6113_206587_at	CCT6B	10693
6114_206588_at	DAZL	1618
6115_206589_at	GFI1	2672
6116_206590_x_at	DRD2	1813
6117_206591_at	RAG1	5896
6118_206592_s_at	AP3D1	8943
6119_206593_s_at	MED22	6837
6120_206594_at	PASK	23178
6121_206595_at	CST6	1474
6122_206596_s_at	NRL	4901
6123_206597_at	NRL	4901
6124_206598_at	INS	3630
6125_206599_at	SLC16A5	9121
6126_206600_s_at	SLC16A5	9121
6127_206601_s_at	HOXD3	3232
6128_206602_s_at	HOXD3	3232
6129_206603_at	SLC2A4	6517
6130_206604_at	OVOL1	5017
6131_206605_at	ENDOU	8909
6132_206606_at	LIPC	3990
6133_206607_at	CBL	867
6134_206608_s_at	RPGRIP1	57096
6135_206609_at	MAGEC1	9947
6136_206610_s_at	F11	2160
6137_206611_at	C2orf27A	29798
6138_206612_at	CACNG1	786
6139_206613_s_at	TAF1A	9015
6140_206614_at	GDF5	8200
6141_206615_s_at	ADAM22	53616
6142_206616_s_at	ADAM22	53616
6143_206617_s_at	RENBP	5973
6144_206618_at	IL18R1	8809
6145_206619_at	DKK4	27121
6146_206620_at	GRAP	10750
6147_206621_s_at	EIF4H	7458
6148_206622_at	TRH	7200
6149_206623_at	PDE6A	5145
6150_206624_at	USP9Y	8287
6151_206625_at	PRPH2	5961
6152_206626_x_at	SSX1	6756
6153_206627_s_at	SSX1	6756
6154_206628_at	SLC5A1	6523
6155_206629_at	ADAMTSL2	9719
6156_206630_at	TYR	7299
6157_206631_at	PTGER2	5732
6158_206632_s_at	APOBEC3B	9582
6159_206633_at	CHRNA1	1134
6160_206634_at	SIX3	6496
6161_206635_at	CHRNB2	1141
6162_206636_at	RASA2	5922
6163_206637_at	P2RY14	9934
6164_206638_at	HTR2B	3357
6165_206639_x_at	HTN1	3346
6166_206640_x_at	NA	NA
6167_206641_at	TNFRSF17	608
6168_206642_at	DSG1	1828
6169_206643_at	HAL	3034
6170_206644_at	NR0B1	190
6171_206645_s_at	NR0B1	190
6172_206646_at	GLI1	2735
6173_206647_at	HBZ	3050
6174_206648_at	ZNF571	51276
6175_206649_s_at	TFE3	7030
6176_206650_at	IQCC	55721
6177_206651_s_at	CPB2	1361
6178_206652_at	ZMYM5	9205
6179_206653_at	POLR3G	10622
6180_206654_s_at	POLR3G	10622
6181_206655_s_at	NA	NA
6182_206656_s_at	C20orf3	57136
6183_206657_s_at	MYOD1	4654
6184_206658_at	UPK3B	80761
6185_206659_at	NA	NA
6186_206660_at	IGLL1	3543
6187_206661_at	DBF4B	80174
6188_206662_at	GLRX	2745
6189_206663_at	SP4	6671
6190_206664_at	SI	6476
6191_206665_s_at	BCL2L1	598
6192_206666_at	GZMK	3003
6193_206667_s_at	SCAMP1	9522
6194_206668_s_at	SCAMP1	9522
6195_206669_at	GAD1	2571
6196_206670_s_at	GAD1	2571
6197_206671_at	SAG	6295
6198_206672_at	AQP2	359
6199_206673_at	GPR176	11245
6200_206674_at	FLT3	2322
6201_206675_s_at	SKIL	6498
6202_206676_at	CEACAM8	1088
6203_206677_at	KRT31	3881
6204_206678_at	GABRA1	2554
6205_206679_at	APBA1	320
6206_206680_at	CD5L	922
6207_206681_x_at	GP2	2813
6208_206682_at	CLEC10A	10462
6209_206683_at	ZNF165	7718
6210_206684_s_at	ATF7	11016
6211_206685_at	HCG4	54435
6212_206686_at	PDK1	5163
6213_206687_s_at	PTPN6	5777
6214_206688_s_at	CPSF4	10898
6215_206689_x_at	KAT5	10524
6216_206690_at	ACCN1	40
6217_206691_s_at	PDIA2	64714
6218_206692_at	KCNJ10	3766
6219_206693_at	IL7	3574
6220_206694_at	PNLIPRP1	5407
6221_206695_x_at	ZNF43	7594
6222_206696_at	GPR143	4935
6223_206697_s_at	HP	3240
6224_206698_at	XK	7504
6225_206699_x_at	NPAS1	4861
6226_206700_s_at	KDM5D	8284
6227_206701_x_at	EDNRB	1910
6228_206702_at	TEK	7010
6229_206703_at	CHRNB1	1140
6230_206704_at	CLCN5	1184
6231_206705_at	TULP1	7287
6232_206706_at	NTF3	4908
6233_206707_x_at	FAM65B	9750
6234_206708_at	FOXN2	3344
6235_206709_x_at	GPT	2875
6236_206710_s_at	EPB41L3	23136
6237_206711_at	CXorf1	9142
6238_206712_at	GRTP1	79774
6239_206713_at	NTNG1	22854
6240_206714_at	ALOX15B	247
6241_206715_at	TFEC	22797
6242_206716_at	UMOD	7369
6243_206717_at	MYH8	4626
6244_206718_at	LMO1	4004
6245_206719_at	SYNGR4	23546
6246_206720_at	MGAT5	4249
6247_206721_at	C1orf114	57821
6248_206722_s_at	LPAR2	9170
6249_206723_s_at	LPAR2	9170
6250_206724_at	CBX4	8535
6251_206725_x_at	BMP1	649
6252_206726_at	HPGDS	27306
6253_206727_at	C9	735
6254_206728_at	ECE2	9718
6255_206729_at	TNFRSF8	943
6256_206730_at	GRIA3	2892
6257_206731_at	CNKSR2	22866
6258_206732_at	SLITRK3	22865
6259_206733_at	TULP2	7288
6260_206734_at	JRKL	8690
6261_206735_at	CHRNA4	1137
6262_206736_x_at	CHRNA4	1137
6263_206737_at	WNT11	7481
6264_206738_at	APOC4	346
6265_206739_at	HOXC5	3222
6266_206740_x_at	SYCP1	6847
6267_206741_at	C3orf32	51066
6268_206742_at	FIGF	2277
6269_206743_s_at	ASGR1	432
6270_206744_s_at	ZMYM5	9205
6271_206745_at	HOXC11	3227
6272_206746_at	BFSP1	631
6273_206747_at	GPRIN2	9721
6274_206748_s_at	SPAG9	9043
6275_206749_at	CD1B	910
6276_206750_at	MAFK	7975
6277_206751_s_at	PCYT1B	9468
6278_206752_s_at	DFFB	1677
6279_206753_at	RDH16	8608
6280_206754_s_at	NA	NA
6281_206755_at	CYP2B6	1555
6282_206756_at	CHST7	56548
6283_206757_at	PDE5A	8654
6284_206758_at	EDN2	1907
6285_206759_at	FCER2	2208
6286_206760_s_at	FCER2	2208
6287_206761_at	CD96	10225
6288_206762_at	KCNA5	3741
6289_206763_at	FKBP6	8468
6290_206764_x_at	MPPE1	65258
6291_206765_at	KCNJ2	3759
6292_206766_at	ITGA10	8515
6293_206767_at	RBMS3	27303
6294_206768_at	RPL3L	6123
6295_206769_at	TMSB4Y	9087
6296_206770_s_at	SLC35A3	23443
6297_206771_at	UPK3A	7380
6298_206772_at	PTH2R	5746
6299_206773_at	LY6H	4062
6300_206774_at	FRMPD1	22844
6301_206775_at	CUBN	8029
6302_206776_x_at	ACRV1	56
6303_206777_s_at	NA	NA
6304_206778_at	CRYBB2	1415
6305_206779_s_at	ASMT	438
6306_206780_at	GAD2	2572
6307_206781_at	DNAJC4	3338
6308_206782_s_at	DNAJC4	3338
6309_206783_at	FGF4	2249
6310_206784_at	AQP8	343
6311_206785_s_at	NA	NA
6312_206786_at	HTN3	3347
6313_206787_at	BRDT	676
6314_206788_s_at	CBFB	865
6315_206789_s_at	POU2F1	5451
6316_206790_s_at	NDUFB1	4707
6317_206791_s_at	PDE4C	5143
6318_206792_x_at	PDE4C	5143
6319_206793_at	PNMT	5409
6320_206794_at	ERBB4	2066
6321_206795_at	F2RL2	2151
6322_206796_at	WISP1	8840
6323_206797_at	NAT2	10
6324_206798_x_at	DLEC1	9940
6325_206799_at	SCGB1D2	10647
6326_206800_at	MTHFR	4524
6327_206801_at	NPPB	4879
6328_206802_at	PAX5	5079
6329_206803_at	PDYN	5173
6330_206804_at	CD3G	917
6331_206805_at	SEMA3A	10371
6332_206806_at	DGKI	9162
6333_206807_s_at	ADD2	119
6334_206808_at	HNRNPA3P1	10151
6335_206809_s_at	NA	NA
6336_206810_at	ZNF44	51710
6337_206811_at	ADCY8	114
6338_206812_at	ADRB3	155
6339_206813_at	CTF1	1489
6340_206814_at	NGF	4803
6341_206815_at	SPAG8	26206
6342_206816_s_at	SPAG8	26206
6343_206817_x_at	CELF3	11189
6344_206818_s_at	CNNM2	54805
6345_206819_at	POM121L9P	29774
6346_206820_at	AGFG2	3268
6347_206821_x_at	AGFG2	3268
6348_206822_s_at	L3MBTL	26013
6349_206823_at	L3MBTL	26013
6350_206824_at	CES4	51716
6351_206825_at	OXTR	5021
6352_206826_at	PMP2	5375
6353_206827_s_at	TRPV6	55503
6354_206828_at	TXK	7294
6355_206829_x_at	ZNF430	80264
6356_206830_at	SLC4A10	57282
6357_206831_s_at	ARSD	414
6358_206832_s_at	SEMA3F	6405
6359_206833_s_at	ACYP2	98
6360_206834_at	HBD	3045
6361_206835_at	STATH	6779
6362_206836_at	SLC6A3	6531
6363_206837_at	ALX1	8092
6364_206838_at	TBX19	9095
6365_206839_at	C22orf31	25770
6366_206840_at	AFM	173
6367_206841_at	PDE6H	5149
6368_206842_at	KCND1	3750
6369_206843_at	CRYBA4	1413
6370_206844_at	FBP2	8789
6371_206845_s_at	RNF40	9810
6372_206846_s_at	HDAC6	10013
6373_206847_s_at	HOXA7	3204
6374_206848_at	NA	NA
6375_206849_at	GABRG2	2566
6376_206850_at	RASL10A	10633
6377_206851_at	RNASE3	6037
6378_206852_at	EPHA7	2045
6379_206853_s_at	MAP3K7	6885
6380_206854_s_at	MAP3K7	6885
6381_206855_s_at	HYAL2	8692
6382_206856_at	LILRB5	10990
6383_206857_s_at	FKBP1B	2281
6384_206858_s_at	HOXC6	3223
6385_206859_s_at	PAEP	5047
6386_206860_s_at	MIOS	54468
6387_206861_s_at	CGGBP1	8545
6388_206862_at	ZNF254	9534
6389_206863_x_at	HRK	8739
6390_206864_s_at	HRK	8739
6391_206865_at	HRK	8739
6392_206866_at	CDH4	1002
6393_206867_at	GCKR	2646
6394_206868_at	STARD8	9754
6395_206869_at	CHAD	1101
6396_206870_at	PPARA	5465
6397_206871_at	ELANE	1991
6398_206872_at	SLC17A1	6568
6399_206873_at	CA6	765
6400_206874_s_at	NA	NA
6401_206875_s_at	SLK	9748
6402_206876_at	SIM1	6492
6403_206877_at	MXD1	4084
6404_206878_at	DAO	1610
6405_206879_s_at	NRG2	9542
6406_206880_at	P2RX6	9127
6407_206881_s_at	LILRA3	11026
6408_206882_at	SLC1A6	6511
6409_206883_x_at	GP9	2815
6410_206884_s_at	SCEL	8796
6411_206885_x_at	GH1	2688
6412_206886_x_at	GH1	2688
6413_206887_at	CCBP2	1238
6414_206888_s_at	ARHGDIG	398
6415_206889_at	NA	NA
6416_206890_at	IL12RB1	3594
6417_206891_at	ACTN3	89
6418_206892_at	AMHR2	269
6419_206893_at	SALL1	6299
6420_206894_at	APOA4	337
6421_206895_at	PPP1R3A	5506
6422_206896_s_at	GNG7	2788
6423_206897_at	PAGE1	8712
6424_206898_at	CDH19	28513
6425_206899_at	NTSR2	23620
6426_206900_x_at	ZNF253	56242
6427_206901_at	C19orf57	79173
6428_206902_s_at	EXOG	9941
6429_206903_at	EXOG	9941
6430_206904_at	MATN1	4146
6431_206905_s_at	MATN1	4146
6432_206906_at	ICAM5	7087
6433_206907_at	TNFSF9	8744
6434_206908_s_at	CLDN11	5010
6435_206909_at	NA	NA
6436_206910_x_at	CFHR2	3080
6437_206911_at	TRIM25	7706
6438_206912_at	FOXE1	2304
6439_206913_at	BAAT	570
6440_206914_at	CRTAM	56253
6441_206915_at	NKX2-2	4821
6442_206916_x_at	TAT	6898
6443_206917_at	GNA13	10672
6444_206918_s_at	CPNE1	8904
6445_206919_at	ELK4	2005
6446_206920_s_at	GLE1	2733
6447_206921_at	GLE1	2733
6448_206922_at	NA	NA
6449_206923_at	PRKCA	5578
6450_206924_at	IL11	3589
6451_206925_at	ST8SIA4	7903
6452_206926_s_at	IL11	3589
6453_206927_s_at	GUCY1A2	2977
6454_206928_at	ZNF124	7678
6455_206929_s_at	NFIC	4782
6456_206930_at	GLYAT	10249
6457_206931_at	ZNF141	7700
6458_206932_at	CH25H	9023
6459_206933_s_at	H6PD	9563
6460_206934_at	SIRPB1	10326
6461_206935_at	PCDH8	5100
6462_206936_x_at	NA	NA
6463_206937_at	SPTA1	6708
6464_206938_at	SRD5A2	6716
6465_206939_at	DCC	1630
6466_206940_s_at	POU4F1	5457
6467_206941_x_at	SEMA3E	9723
6468_206942_s_at	PMCH	5367
6469_206943_at	TGFBR1	7046
6470_206944_at	HTR6	3362
6471_206945_at	LCT	3938
6472_206946_at	HCN4	10021
6473_206947_at	B3GALT5	10317
6474_206948_at	NEU3	10825
6475_206949_s_at	RUSC1	23623
6476_206950_at	SCN9A	6335
6477_206951_at	HIST1H4E	8367
6478_206952_at	G6PC	2538
6479_206953_s_at	LPHN2	23266
6480_206954_at	WIT1	51352
6481_206955_at	AQP7	364
6482_206956_at	BGLAP	632
6483_206957_at	AGXT	189
6484_206958_s_at	UPF3A	65110
6485_206959_s_at	UPF3A	65110
6486_206960_at	LPAR4	2846
6487_206961_s_at	MED20	9477
6488_206962_x_at	NA	NA
6489_206963_s_at	NA	NA
6490_206964_at	NAT8B	51471
6491_206965_at	KLF12	11278
6492_206966_s_at	KLF12	11278
6493_206967_at	CCNT1	904
6494_206968_s_at	NFRKB	4798
6495_206969_at	KRT34	3885
6496_206970_at	CNTN2	6900
6497_206971_at	GPR161	23432
6498_206972_s_at	GPR161	23432
6499_206973_at	PPFIA2	8499
6500_206974_at	CXCR6	10663
6501_206975_at	LTA	4049
6502_206976_s_at	HSPH1	10808
6503_206977_at	PTH	5741
6504_206978_at	CCR2	729230
6505_206979_at	C8B	732
6506_206980_s_at	FLT3LG	2323
6507_206981_at	SCN4A	6329
6508_206982_at	CRYBA1	1411
6509_206983_at	CCR6	1235
6510_206984_s_at	RIT2	6014
6511_206985_at	HSD17B3	3293
6512_206986_at	FGF18	8817
6513_206987_x_at	FGF18	8817
6514_206988_at	CCL25	6370
6515_206989_s_at	SFRS2IP	9169
6516_206990_at	TNR	7143
6517_206991_s_at	CCR5	1234
6518_206992_s_at	ATP5S	27109
6519_206993_at	ATP5S	27109
6520_206994_at	CST4	1472
6521_206995_x_at	SCARF1	8578
6522_206996_x_at	CACNB1	782
6523_206997_s_at	HS6ST1	9394
6524_206998_x_at	PRB3	5544
6525_206999_at	IL12RB2	3595
6526_207000_s_at	PPP3CC	5533
6527_207001_x_at	TSC22D3	1831
6528_207002_s_at	PLAGL1	5325
6529_207003_at	NA	NA
6530_207004_at	BCL2	596
6531_207005_s_at	BCL2	596
6532_207006_s_at	CCDC106	29903
6533_207007_at	NR1I3	9970
6534_207008_at	CXCR2	3579
6535_207009_at	PHOX2B	8929
6536_207010_at	GABRB1	2560
6537_207011_s_at	PTK7	5754
6538_207012_at	MMP16	4325
6539_207013_s_at	MMP16	4325
6540_207014_at	GABRA2	2555
6541_207015_s_at	ALDH1A2	8854
6542_207016_s_at	ALDH1A2	8854
6543_207017_at	RAB27B	5874
6544_207018_s_at	RAB27B	5874
6545_207019_s_at	AKAP4	8852
6546_207020_at	HSF2BP	11077
6547_207021_at	ZPBP	11055
6548_207022_s_at	LDHC	3948
6549_207023_x_at	KRT10	3858
6550_207024_at	CHRND	1144
6551_207025_at	GJC2	57165
6552_207026_s_at	ATP2B3	492
6553_207027_at	HGFAC	3083
6554_207028_at	MYCNOS	10408
6555_207029_at	KITLG	4254
6556_207030_s_at	CSRP2	1466
6557_207031_at	NKX3-2	579
6558_207032_s_at	CRISP1	167
6559_207033_at	GIF	2694
6560_207034_s_at	GLI2	2736
6561_207035_at	SLC30A3	7781
6562_207036_x_at	GRIN2D	2906
6563_207037_at	TNFRSF11A	8792
6564_207038_at	SLC16A6	9120
6565_207039_at	CDKN2A	1029
6566_207040_s_at	ST13	6767
6567_207041_at	MASP2	10747
6568_207042_at	E2F2	1870
6569_207043_s_at	SLC6A9	6536
6570_207044_at	THRB	7068
6571_207045_at	CCDC132	55610
6572_207046_at	NA	NA
6573_207047_s_at	NA	NA
6574_207048_at	SLC6A11	6538
6575_207049_at	SCN8A	6334
6576_207050_at	CACNA2D1	781
6577_207051_at	SLC17A4	10050
6578_207052_at	HAVCR1	26762
6579_207053_at	SLC8A1	6546
6580_207054_at	IMPG1	3617
6581_207055_at	GPR37L1	9283
6582_207056_s_at	SLC4A8	9498
6583_207057_at	SLC16A7	9194
6584_207058_s_at	PARK2	5071
6585_207059_at	PAX9	5083
6586_207060_at	EN2	2020
6587_207061_at	ERN1	2081
6588_207062_at	IAPP	3375
6589_207063_at	NCRNA00185	55410
6590_207064_s_at	AOC2	314
6591_207065_at	KRT75	9119
6592_207066_at	HRC	3270
6593_207067_s_at	HDC	3067
6594_207068_at	ZFP37	7539
6595_207069_s_at	SMAD6	4091
6596_207070_at	RGR	5995
6597_207071_s_at	ACO1	48
6598_207072_at	IL18RAP	8807
6599_207073_at	CDKL2	8999
6600_207074_s_at	SLC18A1	6570
6601_207075_at	NLRP3	114548
6602_207076_s_at	ASS1	445
6603_207077_at	CELA2B	51032
6604_207078_at	MED6	10001
6605_207079_s_at	MED6	10001
6606_207080_s_at	PYY	5697
6607_207081_s_at	PI4KA	5297
6608_207082_at	CSF1	1435
6609_207083_s_at	CC2D1A	54862
6610_207084_at	POU3F2	5454
6611_207085_x_at	CSF2RA	1438
6612_207086_x_at	NA	NA
6613_207087_x_at	ANK1	286
6614_207088_s_at	SLC25A11	8402
6615_207089_at	NRAP	4892
6616_207090_x_at	ZFP30	22835
6617_207091_at	P2RX7	5027
6618_207092_at	LEP	3952
6619_207093_s_at	OMG	4974
6620_207094_at	CXCR1	3577
6621_207095_at	SLC10A2	6555
6622_207096_at	SAA4	6291
6623_207097_s_at	SLC17A2	10246
6624_207098_s_at	MFN1	55669
6625_207099_s_at	CHM	1121
6626_207100_s_at	VAMP1	6843
6627_207101_at	VAMP1	6843
6628_207102_at	AKR1D1	6718
6629_207103_at	KCND2	3751
6630_207104_x_at	LILRB1	10859
6631_207105_s_at	PIK3R2	5296
6632_207106_s_at	LTK	4058
6633_207107_at	RPE65	6121
6634_207108_s_at	NIPBL	25836
